question,response,party,truth
reaganunemploy,10,D,5.3
reaganunemploy,5,D,5.3
reaganunemploy,8,D,5.3
reaganunemploy,3,R,5.3
reaganunemploy,25,D,5.3
reaganunemploy,7,D,5.3
reaganunemploy,7.51,I,5.3
reaganunemploy,6,D,5.3
reaganunemploy,5,D,5.3
reaganunemploy,5,D,5.3
reaganunemploy,8,R,5.3
taxes2009,54,D,-419
taxes2009,500,D,-419
taxes2009,-0.3,I,-419
taxes2009,8,R,-419
taxes2009,2.00E+09,D,-419
taxes2009,0.5,D,-419
taxes2009,678,R,-419
taxes2009,2,D,-419
taxes2009,5,R,-419
taxes2009,-5,I,-419
taxes2009,190,D,-419
taxes2009,100,R,-419
taxes2009,7,D,-419
taxes2009,1,I,-419
taxes2009,1,D,-419
taxes2009,4,D,-419
taxes2009,-300,D,-419
taxes2009,3,R,-419
taxes2009,1,R,-419
taxes2009,3,R,-419
taxes2009,3,R,-419
taxes2009,4,R,-419
taxes2009,3,D,-419
taxes2009,5,I,-419
taxes2009,100,I,-419
taxes2009,50,I,-419
taxes2009,3,D,-419
taxes2009,35,I,-419
taxes2009,2,R,-419
taxes2009,-500,I,-419
taxes2009,12,I,-419
taxes2009,30,D,-419
taxes2009,4,I,-419
taxes2009,4,D,-419
taxes2009,33,D,-419
taxes2009,3,I,-419
taxes2009,10,D,-419
taxes2009,2,R,-419
taxes2009,2,D,-419
taxes2009,-1,D,-419
taxes2009,8.00E+08,R,-419
taxes2009,2.5,R,-419
taxes2009,900,D,-419
taxes2009,40,R,-419
taxes2009,75,R,-419
taxes2009,-1,D,-419
taxes2009,4,R,-419
taxes2009,100,R,-419
taxes2009,2,D,-419
taxes2009,3,D,-419
taxes2009,2,R,-419
taxes2009,1,D,-419
taxes2009,2,D,-419
taxes2009,768,D,-419
taxes2009,1.5,I,-419
taxes2009,2,D,-419
taxes2009,100,R,-419
taxes2009,12,D,-419
taxes2009,3,D,-419
taxes2009,10,I,-419
taxes2009,4,R,-419
taxes2009,5,R,-419
taxes2009,400,R,-419
taxes2009,2,R,-419
taxes2009,5,D,-419
taxes2009,70,D,-419
taxes2009,2,R,-419
taxes2009,700,D,-419
taxes2009,6,R,-419
taxes2009,2,D,-419
taxes2009,-23,D,-419
taxes2009,1,D,-419
taxes2009,12,R,-419
taxes2009,22,D,-419
taxes2009,-50,D,-419
taxes2009,1500,D,-419
taxes2009,-500,D,-419
taxes2009,14,R,-419
taxes2009,2,I,-419
taxes2009,3,I,-419
taxes2009,3,I,-419
taxes2009,10,D,-419
taxes2009,2,R,-419
taxes2009,5,R,-419
taxes2009,1,I,-419
taxes2009,3,I,-419
taxes2009,2,I,-419
taxes2009,-3,I,-419
taxes2009,1,D,-419
taxes2009,2,R,-419
taxes2009,150,D,-419
taxes2009,-2.00E+10,I,-419
taxes2009,10,I,-419
taxes2009,2,I,-419
taxes2009,10,D,-419
taxes2009,3,D,-419
taxes2009,8,R,-419
taxes2009,1,D,-419
taxes2009,800,D,-419
taxes2009,3,D,-419
taxes2009,-500,D,-419
taxes2009,2,I,-419
taxes2009,70,R,-419
taxes2009,2,R,-419
taxes2009,2,D,-419
taxes2009,2,D,-419
taxes2009,2,D,-419
taxes2009,-1,D,-419
taxes2009,10,D,-419
taxes2009,2.00E+06,R,-419
taxes2009,-4,R,-419
taxes2009,25,D,-419
taxes2009,12,R,-419
taxes2009,-1,I,-419
taxes2009,4,R,-419
taxes2009,5,R,-419
taxes2009,2,R,-419
taxes2009,4,I,-419
taxes2009,3,D,-419
taxes2009,2,R,-419
taxes2009,3,D,-419
taxes2009,42,D,-419
taxes2009,1,R,-419
taxes2009,25,R,-419
taxes2009,4,D,-419
taxes2009,60,R,-419
taxes2009,-2,D,-419
taxes2009,3,D,-419
taxes2009,120,D,-419
taxes2009,250,D,-419
taxes2009,-3,D,-419
taxes2009,4,D,-419
taxes2009,20,R,-419
taxes2009,1,D,-419
taxes2009,5,D,-419
taxes2009,5,R,-419
taxes2009,5,R,-419
taxes2009,-15,R,-419
taxes2009,4,D,-419
taxes2009,-3,D,-419
taxes2009,15,R,-419
taxes2009,12,D,-419
taxes2009,350,D,-419
taxes2009,3,D,-419
taxes2009,-250,D,-419
taxes2009,-50,R,-419
taxes2009,10,I,-419
taxes2009,5,R,-419
taxes2009,20,D,-419
taxes2009,5,D,-419
taxes2009,2,D,-419
taxes2009,3,I,-419
taxes2009,2900000,I,-419
taxes2009,4.6,D,-419
taxes2009,0,R,-419
taxes2009,3,R,-419
taxes2009,1,I,-419
taxes2009,6,D,-419
taxes2009,1,R,-419
taxes2009,1,D,-419
taxes2009,95,I,-419
taxes2009,2,D,-419
taxes2009,3,D,-419
taxes2009,1000,R,-419
taxes2009,20,R,-419
taxes2009,900,I,-419
taxes2009,-15,D,-419
taxes2009,10,D,-419
taxes2009,3,R,-419
taxes2009,3,I,-419
taxes2009,100,R,-419
taxes2009,3,D,-419
taxes2009,2,D,-419
taxes2009,1,D,-419
taxes2009,20,R,-419
taxes2009,1,D,-419
taxes2009,2500,R,-419
taxes2009,1.5,R,-419
taxes2009,7,D,-419
taxes2009,45,D,-419
taxes2009,500,R,-419
taxes2009,5,I,-419
taxes2009,5,R,-419
taxes2009,10,D,-419
taxes2009,1,I,-419
taxes2009,10,D,-419
taxes2009,1.2,D,-419
taxes2009,1,D,-419
taxes2009,4,D,-419
taxes2009,2,D,-419
taxes2009,7,D,-419
taxes2009,8,R,-419
taxes2009,100,D,-419
taxes2009,5,R,-419
taxes2009,200,D,-419
taxes2015,560,D,-228.4
taxes2015,8000,D,-228.4
taxes2015,685,R,-228.4
taxes2015,65,D,-228.4
taxes2015,50,D,-228.4
taxes2015,50,D,-228.4
taxes2015,2,D,-228.4
taxes2015,4,I,-228.4
taxes2015,3,D,-228.4
taxes2015,1,I,-228.4
taxes2015,7,I,-228.4
taxes2015,-500,D,-228.4
taxes2015,10,D,-228.4
taxes2015,900,I,-228.4
taxes2015,5,D,-228.4
taxes2015,-0.8,D,-228.4
taxes2015,25,R,-228.4
taxes2015,3,R,-228.4
taxes2015,1,R,-228.4
taxes2015,2,I,-228.4
taxes2015,3,R,-228.4
taxes2015,2,I,-228.4
taxes2015,500,D,-228.4
taxes2015,300,R,-228.4
taxes2015,1,D,-228.4
taxes2015,22,D,-228.4
taxes2015,5,R,-228.4
taxes2015,60,D,-228.4
taxes2015,3,I,-228.4
taxes2015,12,R,-228.4
taxes2015,785,D,-228.4
taxes2015,45,D,-228.4
taxes2015,200,D,-228.4
taxes2015,27,R,-228.4
taxes2015,0,D,-228.4
taxes2015,1,D,-228.4
taxes2015,1,D,-228.4
taxes2015,2,D,-228.4
taxes2015,1,I,-228.4
taxes2015,7.00E+09,R,-228.4
taxes2015,3,D,-228.4
taxes2015,100,I,-228.4
taxes2015,6,D,-228.4
taxes2015,50,D,-228.4
taxes2015,120,R,-228.4
taxes2015,2,D,-228.4
taxes2015,1,D,-228.4
taxes2015,5,I,-228.4
taxes2015,-5,R,-228.4
taxes2015,-2,D,-228.4
taxes2015,12,D,-228.4
taxes2015,1,D,-228.4
taxes2015,159,D,-228.4
taxes2015,3,D,-228.4
taxes2015,500,R,-228.4
taxes2015,50,I,-228.4
taxes2015,16,D,-228.4
taxes2015,3,D,-228.4
taxes2015,21,I,-228.4
taxes2015,75,R,-228.4
taxes2015,780,R,-228.4
taxes2015,1,R,-228.4
taxes2015,3,R,-228.4
taxes2015,2,R,-228.4
taxes2015,7,D,-228.4
taxes2015,3,D,-228.4
taxes2015,10,D,-228.4
taxes2015,3,R,-228.4
taxes2015,8,R,-228.4
taxes2015,57,D,-228.4
taxes2015,47,R,-228.4
taxes2015,1,D,-228.4
taxes2015,100,D,-228.4
taxes2015,200,R,-228.4
taxes2015,500,D,-228.4
taxes2015,3,R,-228.4
taxes2015,2,I,-228.4
taxes2015,1,D,-228.4
taxes2015,4,R,-228.4
taxes2015,10,R,-228.4
taxes2015,100,D,-228.4
taxes2015,10,D,-228.4
taxes2015,100,I,-228.4
taxes2015,9,D,-228.4
taxes2015,3,I,-228.4
taxes2015,1,D,-228.4
taxes2015,3,I,-228.4
taxes2015,2,I,-228.4
taxes2015,1.2,D,-228.4
taxes2015,20,D,-228.4
taxes2015,5,R,-228.4
taxes2015,2,I,-228.4
taxes2015,10,I,-228.4
taxes2015,-1,I,-228.4
taxes2015,5,D,-228.4
taxes2015,1000,D,-228.4
taxes2015,300,D,-228.4
taxes2015,50,D,-228.4
taxes2015,2,I,-228.4
taxes2015,28,R,-228.4
taxes2015,8,R,-228.4
taxes2015,600,D,-228.4
taxes2015,1,D,-228.4
taxes2015,150,D,-228.4
taxes2015,20,R,-228.4
taxes2015,6,D,-228.4
taxes2015,7,R,-228.4
taxes2015,500,R,-228.4
taxes2015,9,R,-228.4
taxes2015,5,D,-228.4
taxes2015,38,D,-228.4
taxes2015,1.5,I,-228.4
taxes2015,2,R,-228.4
taxes2015,5,R,-228.4
taxes2015,6,R,-228.4
taxes2015,4,R,-228.4
taxes2015,2,D,-228.4
taxes2015,50,D,-228.4
taxes2015,2,R,-228.4
taxes2015,2,D,-228.4
taxes2015,2,D,-228.4
taxes2015,1,R,-228.4
taxes2015,160,R,-228.4
taxes2015,2,D,-228.4
taxes2015,10,R,-228.4
taxes2015,-1,D,-228.4
taxes2015,6,D,-228.4
taxes2015,4,D,-228.4
taxes2015,100,R,-228.4
taxes2015,-1,D,-228.4
taxes2015,5,D,-228.4
taxes2015,300,R,-228.4
taxes2015,200,D,-228.4
taxes2015,32000,R,-228.4
taxes2015,10,D,-228.4
taxes2015,5,D,-228.4
taxes2015,3,I,-228.4
taxes2015,5,D,-228.4
taxes2015,2,D,-228.4
taxes2015,2,R,-228.4
taxes2015,5,D,-228.4
taxes2015,-1,D,-228.4
taxes2015,5000,D,-228.4
taxes2015,2,I,-228.4
taxes2015,10,D,-228.4
taxes2015,5.4,R,-228.4
taxes2015,885,I,-228.4
taxes2015,1,D,-228.4
taxes2015,8,D,-228.4
taxes2015,2,R,-228.4
taxes2015,1,I,-228.4
taxes2015,1,D,-228.4
taxes2015,5,D,-228.4
taxes2015,50,D,-228.4
taxes2015,100,I,-228.4
taxes2015,2,I,-228.4
taxes2015,2,D,-228.4
taxes2015,5,D,-228.4
taxes2015,1,D,-228.4
taxes2015,2,I,-228.4
taxes2015,10,R,-228.4
taxes2015,100,R,-228.4
taxes2015,0,R,-228.4
taxes2015,4,R,-228.4
taxes2015,10,R,-228.4
taxes2015,4,D,-228.4
taxes2015,2,I,-228.4
taxes2015,3,D,-228.4
taxes2015,150,R,-228.4
taxes2015,100,R,-228.4
taxes2015,18,I,-228.4
taxes2015,23,I,-228.4
taxes2015,1,D,-228.4
taxes2015,3,R,-228.4
taxes2015,200,D,-228.4
taxes2015,10,R,-228.4
taxes2015,4,D,-228.4
taxes2015,7,R,-228.4
taxes2015,7,I,-228.4
taxes2015,5,R,-228.4
taxes2015,2,R,-228.4
taxes2015,1.00E+09,R,-228.4
taxes2015,150,R,-228.4
taxes2015,2,I,-228.4
taxes2015,1.4,D,-228.4
taxes2015,5,D,-228.4
taxes2015,150,R,-228.4
taxes2015,2,D,-228.4
taxes2015,1.5,R,-228.4
taxes2015,3,I,-228.4
taxes2015,30,R,-228.4
taxes2015,10,R,-228.4
whitepeople,5,I,2
whitepeople,0,D,2
whitepeople,5,D,2
whitepeople,31,I,2
whitepeople,1,D,2
whitepeople,0,R,2
whitepeople,8,D,2
whitepeople,20,D,2
whitepeople,23,D,2
whitepeople,15,R,2
whitepeople,15,D,2
whitepeople,0,D,2
whitepeople,4,D,2
whitepeople,25,D,2
whitepeople,0,I,2
whitepeople,0,I,2
whitepeople,10,D,2
whitepeople,4,I,2
whitepeople,13,D,2
whitepeople,5,I,2
whitepeople,2,R,2
whitepeople,2,I,2
whitepeople,4,R,2
whitepeople,3,R,2
whitepeople,3,R,2
whitepeople,3,I,2
whitepeople,16,D,2
whitepeople,5,I,2
whitepeople,10,I,2
whitepeople,21,D,2
whitepeople,0,D,2
whitepeople,25,D,2
whitepeople,25,D,2
whitepeople,20,I,2
whitepeople,7,I,2
whitepeople,0,R,2
whitepeople,1,D,2
whitepeople,0,I,2
whitepeople,29,I,2
whitepeople,20,D,2
whitepeople,0,I,2
whitepeople,3,I,2
whitepeople,0,D,2
whitepeople,4,R,2
whitepeople,30,D,2
whitepeople,15,I,2
whitepeople,0,D,2
whitepeople,5,D,2
whitepeople,10,D,2
whitepeople,5,R,2
whitepeople,4,D,2
whitepeople,18,D,2
whitepeople,4,R,2
whitepeople,20,I,2
whitepeople,8,D,2
whitepeople,2,D,2
whitepeople,5,R,2
whitepeople,18,D,2
whitepeople,25,R,2
whitepeople,1,D,2
whitepeople,2,R,2
whitepeople,2,R,2
whitepeople,2,D,2
whitepeople,0,R,2
whitepeople,2,R,2
whitepeople,0,D,2
whitepeople,10,R,2
whitepeople,4,D,2
whitepeople,12,D,2
whitepeople,20,R,2
whitepeople,10,D,2
whitepeople,0,D,2
whitepeople,6,R,2
whitepeople,1,D,2
whitepeople,3,D,2
whitepeople,22,D,2
whitepeople,10,I,2
whitepeople,0,R,2
whitepeople,5,D,2
whitepeople,0,D,2
whitepeople,25,I,2
whitepeople,12,D,2
whitepeople,30,D,2
whitepeople,5,R,2
whitepeople,25,D,2
whitepeople,20,D,2
whitepeople,0,D,2
whitepeople,30,R,2
whitepeople,15,D,2
whitepeople,6,D,2
whitepeople,4,R,2
whitepeople,2,I,2
whitepeople,3,D,2
whitepeople,10,R,2
whitepeople,1,D,2
whitepeople,24,R,2
whitepeople,10,D,2
whitepeople,1,I,2
whitepeople,10,R,2
whitepeople,5,R,2
whitepeople,12,D,2
whitepeople,20,R,2
whitepeople,15,D,2
whitepeople,2,I,2
whitepeople,9,D,2
whitepeople,10,I,2
whitepeople,0,D,2
whitepeople,5,I,2
whitepeople,10,I,2
whitepeople,5,D,2
whitepeople,0,R,2
whitepeople,12,D,2
whitepeople,2,D,2
whitepeople,28,D,2
whitepeople,0,I,2
whitepeople,4,I,2
whitepeople,2,I,2
whitepeople,15,R,2
whitepeople,3,D,2
whitepeople,20,D,2
whitepeople,6,D,2
whitepeople,4,D,2
whitepeople,35,R,2
whitepeople,2,D,2
whitepeople,20,D,2
whitepeople,15,D,2
whitepeople,10,I,2
whitepeople,12,R,2
whitepeople,20,D,2
whitepeople,10,I,2
whitepeople,3,D,2
whitepeople,0,D,2
whitepeople,2,R,2
whitepeople,18,R,2
whitepeople,0,R,2
whitepeople,0,I,2
whitepeople,0,R,2
whitepeople,5,D,2
whitepeople,10,R,2
whitepeople,8,D,2
whitepeople,20,D,2
whitepeople,2,R,2
whitepeople,3,R,2
whitepeople,3,R,2
whitepeople,0,I,2
whitepeople,3,D,2
whitepeople,3,D,2
whitepeople,20,D,2
whitepeople,30,R,2
whitepeople,23,D,2
whitepeople,8,R,2
whitepeople,0,R,2
whitepeople,2,R,2
whitepeople,10,D,2
whitepeople,0,D,2
whitepeople,0,D,2
whitepeople,10,R,2
whitepeople,5,R,2
whitepeople,0,D,2
whitepeople,17,D,2
whitepeople,4,D,2
whitepeople,3,R,2
whitepeople,6,D,2
whitepeople,10,R,2
whitepeople,20,R,2
whitepeople,5,R,2
whitepeople,1,D,2
whitepeople,1,D,2
whitepeople,3,D,2
whitepeople,22,D,2
whitepeople,45,D,2
whitepeople,4,D,2
whitepeople,0,I,2
whitepeople,30,D,2
whitepeople,5,D,2
whitepeople,12,D,2
whitepeople,3,D,2
whitepeople,25,D,2
whitepeople,35,D,2
whitepeople,2,I,2
whitepeople,13,D,2
whitepeople,35,I,2
whitepeople,30,D,2
whitepeople,3,I,2
whitepeople,20,I,2
whitepeople,6,D,2
whitepeople,2,R,2
whitepeople,14,I,2
whitepeople,10,D,2
whitepeople,17,I,2
whitepeople,10,I,2
whitepeople,3,R,2
whitepeople,10,D,2
whitepeople,0,I,2
whitepeople,5,R,2
whitepeople,6,R,2
whitepeople,10,R,2
whitepeople,8,I,2
whitepeople,0,R,2
whitepeople,2,D,2
whitepeople,10,D,2
whitepeople,17,R,2
whitepeople,7,D,2
whitepeople,4,D,2
whitepeople,0,R,2
whitepeople,0,R,2
whitepeople,1,D,2
whitepeople,40,R,2
whitepeople,35,R,2
whitepeople,0.75,R,2
whitepeople,2,I,2
whitepeople,5,D,2
whitepeople,10,D,2
whitepeople,18,D,2
whitepeople,10,D,2
whitepeople,5,R,2
whitepeople,48,I,2
whitepeople,10,D,2
whitepeople,15,R,2
whitepeople,10,D,2
whitepeople,4,R,2
whitepeople,1,I,2
whitepeople,0,D,2
whitepeople,0,R,2
whitepeople,4,R,2
whitepeople,0,D,2
whitepeople,5,D,2
whitepeople,0,D,2
whitepeople,3,R,2
whitepeople,2,D,2
whitepeople,2,R,2
whitepeople,1,R,2
X1974gays,70,I,40.2
X1974gays,80,D,40.2
X1974gays,80,R,40.2
X1974gays,60,D,40.2
X1974gays,76,I,40.2
X1974gays,70,R,40.2
X1974gays,70,D,40.2
X1974gays,70,R,40.2
X1974gays,99,D,40.2
X1974gays,90,D,40.2
X1974gays,65,R,40.2
X1974gays,60,D,40.2
X1974gays,10,D,40.2
X1974gays,20,D,40.2
X1974gays,85,D,40.2
X1974gays,90,I,40.2
X1974gays,20,D,40.2
X1974gays,65,I,40.2
X1974gays,75,D,40.2
X1974gays,80,I,40.2
X1974gays,70,D,40.2
X1974gays,99,I,40.2
X1974gays,40,D,40.2
X1974gays,65,R,40.2
X1974gays,77,I,40.2
X1974gays,64,D,40.2
X1974gays,80,R,40.2
X1974gays,90,I,40.2
X1974gays,95,I,40.2
X1974gays,90,R,40.2
X1974gays,75,R,40.2
X1974gays,75,D,40.2
X1974gays,65,D,40.2
X1974gays,95,R,40.2
X1974gays,1,D,40.2
X1974gays,40,D,40.2
X1974gays,80,I,40.2
X1974gays,50,D,40.2
X1974gays,5,I,40.2
X1974gays,99,R,40.2
X1974gays,2424,R,40.2
X1974gays,80,I,40.2
X1974gays,85,D,40.2
X1974gays,33,D,40.2
X1974gays,35,R,40.2
X1974gays,65,D,40.2
X1974gays,38,D,40.2
X1974gays,90,D,40.2
X1974gays,61,D,40.2
X1974gays,60,R,40.2
X1974gays,80,R,40.2
X1974gays,80,D,40.2
X1974gays,80,D,40.2
X1974gays,40,R,40.2
X1974gays,10,R,40.2
X1974gays,0,I,40.2
X1974gays,2,R,40.2
X1974gays,50,D,40.2
X1974gays,35,D,40.2
X1974gays,80,D,40.2
X1974gays,85,R,40.2
X1974gays,90,D,40.2
X1974gays,45,R,40.2
X1974gays,0.75,D,40.2
X1974gays,80,R,40.2
X1974gays,95,D,40.2
X1974gays,85,D,40.2
X1974gays,90,I,40.2
X1974gays,65,I,40.2
X1974gays,70,D,40.2
X1974gays,50,I,40.2
X1974gays,74,I,40.2
X1974gays,25,R,40.2
X1974gays,80,D,40.2
X1974gays,94,D,40.2
X1974gays,80,R,40.2
X1974gays,90,R,40.2
X1974gays,40,D,40.2
X1974gays,95,D,40.2
X1974gays,75,R,40.2
X1974gays,10,D,40.2
X1974gays,30,D,40.2
X1974gays,50,D,40.2
X1974gays,80,D,40.2
X1974gays,33,R,40.2
X1974gays,80,R,40.2
X1974gays,80,D,40.2
X1974gays,80,R,40.2
X1974gays,75,I,40.2
X1974gays,70,D,40.2
X1974gays,70,I,40.2
X1974gays,45,R,40.2
X1974gays,85,R,40.2
X1974gays,50,D,40.2
X1974gays,85,R,40.2
X1974gays,75,D,40.2
X1974gays,80,R,40.2
X1974gays,80,I,40.2
X1974gays,50,R,40.2
X1974gays,70,D,40.2
X1974gays,40,D,40.2
X1974gays,40,R,40.2
X1974gays,60,I,40.2
X1974gays,60,I,40.2
X1974gays,83,I,40.2
X1974gays,90,R,40.2
X1974gays,20,R,40.2
X1974gays,85,D,40.2
X1974gays,80,D,40.2
X1974gays,75,R,40.2
X1974gays,30,I,40.2
X1974gays,85,R,40.2
X1974gays,65,I,40.2
X1974gays,90,D,40.2
X1974gays,3,D,40.2
X1974gays,65,D,40.2
X1974gays,60,I,40.2
X1974gays,75,D,40.2
X1974gays,60,D,40.2
X1974gays,92,R,40.2
X1974gays,80,D,40.2
X1974gays,10,R,40.2
X1974gays,55,I,40.2
X1974gays,85,I,40.2
X1974gays,78,R,40.2
X1974gays,75,R,40.2
X1974gays,50,D,40.2
X1974gays,60,R,40.2
X1974gays,25,R,40.2
X1974gays,70,D,40.2
X1974gays,65,D,40.2
X1974gays,80,R,40.2
X1974gays,70,D,40.2
X1974gays,60,R,40.2
X1974gays,80,D,40.2
X1974gays,60,D,40.2
X1974gays,75,D,40.2
X1974gays,80,D,40.2
X1974gays,75,R,40.2
X1974gays,85,D,40.2
X1974gays,60,D,40.2
X1974gays,34,D,40.2
X1974gays,70,D,40.2
X1974gays,42,D,40.2
X1974gays,67,D,40.2
X1974gays,60,I,40.2
X1974gays,75,R,40.2
X1974gays,99,R,40.2
X1974gays,60,R,40.2
X1974gays,67,R,40.2
X1974gays,70,D,40.2
X1974gays,70,D,40.2
X1974gays,50,R,40.2
X1974gays,90,I,40.2
X1974gays,75,D,40.2
X1974gays,5,D,40.2
X1974gays,90,D,40.2
X1974gays,75,I,40.2
X1974gays,45,R,40.2
X1974gays,65,D,40.2
X1974gays,67,D,40.2
X1974gays,65,D,40.2
X1974gays,0,I,40.2
X1974gays,0,D,40.2
X1974gays,83,D,40.2
X1974gays,0,R,40.2
X1974gays,45,D,40.2
X1974gays,99,I,40.2
X1974gays,77,I,40.2
X1974gays,60,I,40.2
X1974gays,90,I,40.2
X1974gays,30,D,40.2
X1974gays,15,D,40.2
X1974gays,90,R,40.2
X1974gays,75,R,40.2
X1974gays,10,I,40.2
X1974gays,80,D,40.2
X1974gays,3,R,40.2
X1974gays,50,I,40.2
X1974gays,22,I,40.2
X1974gays,65,D,40.2
X1974gays,80,I,40.2
X1974gays,75,R,40.2
X1974gays,75,R,40.2
X1974gays,80,D,40.2
X1974gays,75,D,40.2
X1974gays,85,R,40.2
X1974gays,10,D,40.2
X1974gays,0,R,40.2
X1974gays,50,I,40.2
X1974gays,75,D,40.2
X1974gays,70,R,40.2
X1974gays,70,D,40.2
X1974gays,85,R,40.2
X1974gays,70,D,40.2
X1974gays,78,R,40.2
X1974gays,60,D,40.2
X1974gays,95,R,40.2
X1974gays,85,R,40.2
X1974gays,90,R,40.2
X1974gays,89,R,40.2
X1974gays,40,D,40.2
X1974gays,10,R,40.2
X1974gays,50,I,40.2
X1985blacks,60,D,21.6
X1985blacks,44,D,21.6
X1985blacks,40,I,21.6
X1985blacks,20,R,21.6
X1985blacks,30,D,21.6
X1985blacks,25,R,21.6
X1985blacks,90,I,21.6
X1985blacks,35,R,21.6
X1985blacks,70,D,21.6
X1985blacks,20,R,21.6
X1985blacks,70,D,21.6
X1985blacks,40,D,21.6
X1985blacks,80,R,21.6
X1985blacks,20,R,21.6
X1985blacks,10,D,21.6
X1985blacks,20,I,21.6
X1985blacks,30,I,21.6
X1985blacks,80,D,21.6
X1985blacks,55,I,21.6
X1985blacks,70,D,21.6
X1985blacks,45,I,21.6
X1985blacks,5,D,21.6
X1985blacks,80,R,21.6
X1985blacks,40,D,21.6
X1985blacks,40,I,21.6
X1985blacks,85,R,21.6
X1985blacks,40,R,21.6
X1985blacks,40,I,21.6
X1985blacks,15,R,21.6
X1985blacks,75,R,21.6
X1985blacks,15,D,21.6
X1985blacks,30,D,21.6
X1985blacks,53,D,21.6
X1985blacks,70,D,21.6
X1985blacks,35,D,21.6
X1985blacks,5,I,21.6
X1985blacks,45,R,21.6
X1985blacks,25,R,21.6
X1985blacks,20,D,21.6
X1985blacks,40,R,21.6
X1985blacks,25,D,21.6
X1985blacks,1,D,21.6
X1985blacks,20,R,21.6
X1985blacks,15,I,21.6
X1985blacks,12,D,21.6
X1985blacks,35,I,21.6
X1985blacks,25,I,21.6
X1985blacks,65,I,21.6
X1985blacks,25,R,21.6
X1985blacks,55,D,21.6
X1985blacks,65,I,21.6
X1985blacks,25,D,21.6
X1985blacks,60,D,21.6
X1985blacks,15,R,21.6
X1985blacks,55,D,21.6
X1985blacks,3860000,D,21.6
X1985blacks,55,I,21.6
X1985blacks,56,I,21.6
X1985blacks,75,R,21.6
X1985blacks,20,D,21.6
X1985blacks,0,I,21.6
X1985blacks,20,D,21.6
X1985blacks,10,D,21.6
X1985blacks,18,D,21.6
X1985blacks,51,I,21.6
X1985blacks,30,D,21.6
X1985blacks,58,R,21.6
X1985blacks,444,R,21.6
X1985blacks,0.65,D,21.6
X1985blacks,35,D,21.6
X1985blacks,47,D,21.6
X1985blacks,30,D,21.6
X1985blacks,0.1,D,21.6
X1985blacks,35,D,21.6
X1985blacks,35,D,21.6
X1985blacks,80,R,21.6
X1985blacks,35,I,21.6
X1985blacks,50,R,21.6
X1985blacks,25,R,21.6
X1985blacks,45,D,21.6
X1985blacks,40,D,21.6
X1985blacks,40,D,21.6
X1985blacks,80,R,21.6
X1985blacks,70,D,21.6
X1985blacks,1,R,21.6
X1985blacks,20,D,21.6
X1985blacks,24,D,21.6
X1985blacks,30,D,21.6
X1985blacks,50,R,21.6
X1985blacks,12,I,21.6
X1985blacks,30,D,21.6
X1985blacks,75,D,21.6
X1985blacks,70,D,21.6
X1985blacks,35,D,21.6
X1985blacks,43,R,21.6
X1985blacks,35,R,21.6
X1985blacks,25,D,21.6
X1985blacks,14,R,21.6
X1985blacks,28,I,21.6
X1985blacks,15,R,21.6
X1985blacks,40,D,21.6
X1985blacks,65,R,21.6
X1985blacks,10,D,21.6
X1985blacks,75,R,21.6
X1985blacks,30,I,21.6
X1985blacks,75,D,21.6
X1985blacks,10,D,21.6
X1985blacks,30,D,21.6
X1985blacks,5,R,21.6
X1985blacks,78,I,21.6
X1985blacks,70,R,21.6
X1985blacks,25,R,21.6
X1985blacks,30,R,21.6
X1985blacks,48,D,21.6
X1985blacks,50,I,21.6
X1985blacks,25,R,21.6
X1985blacks,25,R,21.6
X1985blacks,26,D,21.6
X1985blacks,25,D,21.6
X1985blacks,35,R,21.6
X1985blacks,30,R,21.6
X1985blacks,40,D,21.6
X1985blacks,28,D,21.6
X1985blacks,20,D,21.6
X1985blacks,68,R,21.6
X1985blacks,20,R,21.6
X1985blacks,10,I,21.6
X1985blacks,30,D,21.6
X1985blacks,15,R,21.6
X1985blacks,25,I,21.6
X1985blacks,20,D,21.6
X1985blacks,40,I,21.6
X1985blacks,75,D,21.6
X1985blacks,39,D,21.6
X1985blacks,38,D,21.6
X1985blacks,45,D,21.6
X1985blacks,56,R,21.6
X1985blacks,55,R,21.6
X1985blacks,10,D,21.6
X1985blacks,20,R,21.6
X1985blacks,40,I,21.6
X1985blacks,50,D,21.6
X1985blacks,20,D,21.6
X1985blacks,80,D,21.6
X1985blacks,30,R,21.6
X1985blacks,30,R,21.6
X1985blacks,5,R,21.6
X1985blacks,30,D,21.6
X1985blacks,20,D,21.6
X1985blacks,65,R,21.6
X1985blacks,30,R,21.6
X1985blacks,40,R,21.6
X1985blacks,60,D,21.6
X1985blacks,20,I,21.6
X1985blacks,23,D,21.6
X1985blacks,65,R,21.6
X1985blacks,60,R,21.6
X1985blacks,0.4,D,21.6
X1985blacks,25,D,21.6
X1985blacks,30,D,21.6
X1985blacks,36,D,21.6
X1985blacks,15,D,21.6
X1985blacks,90,I,21.6
X1985blacks,50,D,21.6
X1985blacks,20,I,21.6
X1985blacks,80,R,21.6
X1985blacks,25,D,21.6
X1985blacks,40,D,21.6
X1985blacks,15,D,21.6
X1985blacks,5,I,21.6
X1985blacks,20,D,21.6
X1985blacks,0,D,21.6
X1985blacks,15,D,21.6
X1985blacks,45,I,21.6
X1985blacks,70,I,21.6
X1985blacks,5,I,21.6
